curr_state	curr_action	next_reward	next_state	old_value	new_value
78	3	0	90	0.8705550320243667	0.8714519684946517
90	3	0	102	0.8884084815426434	0.8892143181431312
102	1	0	108	0.9055220682298197	0.9064010951774415
108	3	0	120	0.9235478158646847	0.9252425072335755
120	1	0	126	0.5608509542291686	0.5866275118144786
126	2	0	7	0.8268853839214827	0.8380742470118394
7	2	0	16	0.948256580631363	0.9571643131029741
16	3	0	28	1.047812025603509	1.0505615927617251
28	3	0	40	1.0861693910966368	1.0893921049759205
40	3	0	52	1.1296934645348213	1.1348050127557232
52	2	0	61	1.192736309842262	1.1973875940343282
61	2	0	70	1.251766819962549	1.2546508605724749
70	2	0	79	0.9555429065497008	0.9815818913433322
79	2	0	88	1.2282149035212278	1.2430676769470406
88	2	0	97	1.3906491290700576	1.3942283453409172
97	3	0	109	1.4408497896754076	1.4447632790788065
109	1	0	115	1.494934023948887	1.4984671373635616
115	3	1	127	1.5457223819147803	1.548986413762336
127	1	0	5	0.06461328895671102	0.08422093257075872
5	1	0	11	0.2633229546436242	0.2974439356873609
11	2	0	20	0.6106391566474657	0.6121832178654193
20	2	0	29	0.6324038068959608	0.6347242272895534
29	0	0	32	0.1822028037825626	0.21006066565457654
32	2	0	41	0.4654357803057595	0.4868739902809963
41	1	0	47	0.6866847273314423	0.6875622355842484
47	3	0	59	0.3528654981603635	0.3801061496789616
59	2	0	68	0.631587892269035	0.6403385901541947
68	3	0	80	0.7263584556774063	0.7265470274164072
80	2	0	89	0.4425121839772158	0.4636262871483929
89	2	0	98	0.6602557734232187	0.6688210799362057
98	3	0	110	0.7534432712657455	0.7535657864422709
110	3	0	122	0.7622913363949492	0.762357545625785
122	2	0	3	0.7706600289932399	0.7707291473423548
3	3	0	15	0.7791426388731191	0.779203599774492
15	2	0	24	0.7876285332190391	0.7877587690197627
24	1	0	30	0.796899890127551	0.7971133398492163
30	2	0	39	0.8071054417618222	0.8074429683292177
39	3	0	51	0.8186673812482603	0.8189568674674652
51	2	0	60	0.8298608519599079	0.8301825613040419
60	1	0	66	0.8414928741426748	0.8420123726940912
66	3	0	78	0.8552402622796357	0.8559899809326427
78	3	0	90	0.8714519684946517	0.8723389891413565
90	3	0	102	0.8892143181431312	0.8900265947513848
102	1	0	108	0.9064010951774415	0.9073599938758213
108	3	0	120	0.9252425072335755	0.9267677294655772
120	2	0	1	0.9499946763167604	0.9520787522245947
1	3	0	13	0.9806418539344486	0.982985600305688
13	0	0	16	1.0142215329766089	1.0168049773623589
16	3	0	28	1.0505615927617251	1.0533552518781688
28	3	0	40	1.0893921049759205	1.092798590741145
40	3	0	52	1.1348050127557232	1.1398658832895494
52	2	0	61	1.1973875940343282	1.2018592698275703
61	2	0	70	1.2546508605724749	1.2572464971214083
70	2	0	79	0.9815818913433322	1.006487402226756
79	2	0	88	1.2430676769470406	1.2567895154410873
88	2	0	97	1.3942283453409172	1.3978370754356273
97	3	0	109	1.4447632790788065	1.4486351977699186
109	1	0	115	1.4984671373635616	1.5019700785896768
115	3	1	127	1.548986413762336	1.551924042425136
127	0	0	2	0.06405130831906236	0.09076182896718299
2	2	0	11	0.3345015301012815	0.36165751565982984
11	2	0	20	0.6121832178654193	0.6138025945805432
20	2	0	29	0.6347242272895534	0.6368126056437867
29	3	0	41	0.662230313971603	0.6640759438972833
41	1	0	47	0.6875622355842484	0.688351993011774
47	2	0	56	0.7024846564237415	0.7030739467845998
56	3	0	68	0.7155328889215401	0.7159077557436104
68	3	0	80	0.7265470274164072	0.726716741981508
80	1	0	86	0.14814868485490224	0.177372304460111
86	1	0	92	0.4448332130373637	0.474055993385342
92	1	0	98	0.7445060772900473	0.7446584824188274
98	3	0	110	0.7535657864422709	0.7536826048149965
110	3	0	122	0.762357545625785	0.7624239766500995
122	2	0	3	0.7707291473423548	0.770797388985794
3	3	0	15	0.779203599774492	0.7792713579299994
15	2	0	24	0.7877587690197627	0.7878971127628589
24	3	0	36	0.4160791232559222	0.45020614766579287
36	0	0	39	0.7649993609642712	0.7695761547471232
39	3	0	51	0.8189568674674652	0.8192492542898189
51	2	0	60	0.8301825613040419	0.8305235300703527
60	1	0	66	0.8420123726940912	0.8425541435370137
66	3	0	78	0.8559899809326427	0.8567525427643727
78	3	0	90	0.8723389891413565	0.873217723107608
90	3	0	102	0.8900265947513848	0.8908525746699526
102	1	0	108	0.9073599938758213	0.9083739997053313
108	3	0	120	0.9267677294655772	0.9283467529892543
120	2	0	1	0.9520787522245947	0.9541864514323983
1	3	0	13	0.982985600305688	0.9853507330339928
13	0	0	16	1.0168049773623589	1.0194066495620617
16	3	0	28	1.0533552518781688	1.0562067871737253
28	3	0	40	1.092798590741145	1.096365454112696
40	3	0	52	1.1398658832895494	1.1448633626735238
52	2	0	61	1.2018592698275703	1.2061407460598328
61	2	0	70	1.2572464971214083	1.2595825700154484
70	2	0	79	1.006487402226756	1.030260824032748
79	2	0	88	1.2567895154410873	1.2694964343651056
88	2	0	97	1.3978370754356273	1.4014682524712865
97	3	0	109	1.4486351977699186	1.4524667157733047
109	1	0	115	1.5019700785896768	1.5054135509307975
115	3	1	127	1.551924042425136	1.5545679082216561
127	3	0	11	0.5842047478690274	0.5865507299455984
11	2	0	20	0.6138025945805432	0.6154667830812237
20	2	0	29	0.6368126056437867	0.6388748635252391
29	3	0	41	0.6640759438972833	0.6658151968157207
41	1	0	47	0.688351993011774	0.689121114442272
47	2	0	56	0.7030739467845998	0.7036414199247573
56	3	0	68	0.7159077557436104	0.7162619376254187
68	3	0	80	0.726716741981508	0.7268694850900987
80	3	0	92	0.7356001748155714	0.7357613470934782
92	1	0	98	0.7446584824188274	0.7448072120536293
98	3	0	110	0.7536826048149965	0.7537943180218567
110	1	0	116	0.2991171207917947	0.32656208948701804
116	1	0	122	0.5793604118626549	0.5977333121859829
122	2	0	3	0.770797388985794	0.7708655145222845
3	3	0	15	0.7792713579299994	0.7793460363005225
15	2	0	24	0.7878971127628589	0.7880216221316454
24	1	0	30	0.7971133398492163	0.7973388597288872
30	1	0	36	0.4726014005687462	0.5015292998318368
36	0	0	39	0.7695761547471232	0.7737242154471029
39	3	0	51	0.8192492542898189	0.8195461583378019
51	2	0	60	0.8305235300703527	0.8308840372734818
60	3	0	72	0.5747446546708728	0.5971949449220152
72	2	0	81	0.8073207648306031	0.811773188313655
81	2	0	90	0.8604494946071936	0.8625989500387995
90	3	0	102	0.8908525746699526	0.8916963431737851
102	1	0	108	0.9083739997053313	0.9094429282807344
108	3	0	120	0.9283467529892543	0.9299765363821363
120	2	0	1	0.9541864514323983	0.9563175288595238
1	3	0	13	0.9853507330339928	0.9877369180372376
13	2	0	22	0.8710654425531853	0.8818136563789144
22	1	0	28	0.988431899808562	0.9981288897848628
28	3	0	40	1.096365454112696	1.1000703816061053
40	3	0	52	1.1448633626735238	1.149784960266095
52	0	0	55	0.9009673881521911	0.9165240997426418
55	1	0	61	1.0672065697542399	1.0851845872103452
61	2	0	70	1.2595825700154484	1.2616850356200844
70	1	0	76	1.2935426525876863	1.2968590407619025
76	3	0	88	1.3401076104341911	1.3448422063854293
88	2	0	97	1.4014682524712865	1.405115632085715
97	3	0	109	1.4524667157733047	1.4562559857381232
109	1	0	115	1.5054135509307975	1.5087744187516616
115	3	1	127	1.5545679082216561	1.5571796396641047
127	3	0	11	0.5865507299455984	0.5888268684760798
11	2	0	20	0.6154667830812237	0.6171687162621
20	2	0	29	0.6388748635252391	0.6409030816574716
29	3	0	41	0.6658151968157207	0.6674566674639335
41	1	0	47	0.689121114442272	0.6898695035705957
47	2	0	56	0.7036414199247573	0.704187209757198
56	3	0	68	0.7162619376254187	0.7165958228867966
68	3	0	80	0.7268694850900987	0.7270229099433432
80	3	0	92	0.7357613470934782	0.7359211263774397
92	1	0	98	0.7448072120536293	0.7449521283324302
98	3	0	110	0.7537943180218567	0.7538948599080308
110	3	0	122	0.7624239766500995	0.7624972649227957
122	2	0	3	0.7708655145222845	0.7709342206638078
3	3	0	15	0.7793460363005225	0.7794255732615031
15	2	0	24	0.7880216221316454	0.7881560070316407
24	1	0	30	0.7973388597288872	0.797541827620591
30	2	0	39	0.8074429683292177	0.8078337411717383
39	3	0	51	0.8195461583378019	0.8198490621940964
51	2	0	60	0.8308840372734818	0.831208493756298
60	1	0	66	0.8425541435370137	0.8431172309169853
66	3	0	78	0.8567525427643727	0.8575258430755887
78	2	0	87	0.5737937093945891	0.5942450820608808
87	2	0	96	0.09384784363346295	0.16526534330269477
96	2	0	105	0.10427925634449269	0.1736617510285452
105	0	0	108	0.8061658618030483	0.8176169527245749
108	0	0	111	0.6214463448498709	0.6431156911769296
111	1	0	117	0.8466058667883405	0.8511321607641485
117	3	0	1	0.9008775823701227	0.9085757790187969
1	3	0	13	0.9877369180372376	0.989884484540158
13	1	0	19	0.7497201989619119	0.769706405386345
19	2	0	28	0.9591740032386299	0.9721635706937714
28	3	0	40	1.1000703816061053	1.1038920545118382
40	2	0	49	0.8366223142223538	0.8572081067592378
49	3	0	61	1.0530103430214077	1.0726161272456554
61	2	0	70	1.2616850356200844	1.2639055770935044
70	1	0	76	1.2968590407619025	1.3003125151178698
76	3	0	88	1.3448422063854293	1.349464433323372
88	2	0	97	1.405115632085715	1.4087734114652177
97	0	0	100	1.0299818311172098	1.0583696126250668
100	0	0	103	0.36629787677596976	0.44998578470773654
103	3	0	115	1.2153302586804418	1.247958017139144
115	1	0	121	1.0089400609261079	1.0461584057257847
121	3	0	5	2.0072593808261775e-05	0.029465014967476163
5	1	0	11	0.2974439356873609	0.3287992450285727
11	2	0	20	0.6171687162621	0.6189012497199797
20	2	0	29	0.6409030816574716	0.6428909835706538
29	3	0	41	0.6674566674639335	0.6690080815710291
41	1	0	47	0.6898695035705957	0.6905970869794987
47	2	0	56	0.704187209757198	0.704711475247271
56	3	0	68	0.7165958228867966	0.7169115086825079
68	3	0	80	0.7270229099433432	0.7271768104603754
80	3	0	92	0.7359211263774397	0.7360792744446063
92	1	0	98	0.7449521283324302	0.7450925066300822
98	3	0	110	0.7538948599080308	0.7539926031445845
110	3	0	122	0.7624972649227957	0.762570026276233
122	2	0	3	0.7709342206638078	0.7710039303503158
3	3	0	15	0.7794255732615031	0.7795104606314852
15	2	0	24	0.7881560070316407	0.7882970472629152
24	1	0	30	0.797541827620591	0.797763185234534
30	2	0	39	0.8078337411717383	0.80821542421178
39	3	0	51	0.8198490621940964	0.8201537968565602
51	2	0	60	0.831208493756298	0.8315562502414497
60	0	0	63	0.5431667183758372	0.5691583505075123
63	0	0	66	0.8111949895884731	0.814970549094109
66	3	0	78	0.8575258430755887	0.8582218133556829
78	3	0	90	0.873217723107608	0.874173888771052
90	3	0	102	0.8916963431737851	0.8925615587561992
102	1	0	108	0.9094429282807344	0.9105663125544924
108	3	0	120	0.9299765363821363	0.9316543181010155
120	2	0	1	0.9563175288595238	0.958684339943047
1	3	0	13	0.989884484540158	0.9918172943927863
13	0	0	16	1.0194066495620617	1.0220304565360543
16	3	0	28	1.0562067871737253	1.0598714218530247
28	0	0	31	0.8041643417306593	0.8186648969487417
31	2	0	40	0.9587574685974579	0.9767104328040556
40	3	0	52	1.149784960266095	1.154214398099409
52	2	0	61	1.2061407460598328	1.2106533235861066
61	2	0	70	1.2639055770935044	1.266245958380823
70	1	0	76	1.3003125151178698	1.3038782425050968
76	3	0	88	1.349464433323372	1.3539865577260914
88	2	0	97	1.4087734114652177	1.4120654129067702
97	3	0	109	1.4562559857381232	1.4599990546207253
109	2	0	118	1.1657194952653667	1.1955193111149518
118	2	1	127	1.478502680566887	1.4889462724893303
127	3	0	11	0.5888268684760798	0.5912154053507498
11	1	0	17	0.20503686304051763	0.22284872660577004
17	3	0	29	0.38702575625559776	0.41455498070556984
29	3	0	41	0.6690080815710291	0.6704763850248966
41	1	0	47	0.6905970869794987	0.6913038143310287
47	2	0	56	0.704711475247271	0.7052145670821122
56	3	0	68	0.7169115086825079	0.7172108620498342
68	3	0	80	0.7271768104603754	0.7273309775843539
80	3	0	92	0.7360792744446063	0.7362355051565238
92	1	0	98	0.7450925066300822	0.7452285236783879
98	3	0	110	0.7539926031445845	0.7540877754314731
110	3	0	122	0.762570026276233	0.762642412753291
122	2	0	3	0.7710039303503158	0.7710750729178012
3	3	0	15	0.7795104606314852	0.7796008222473653
15	2	0	24	0.7882970472629152	0.7884458978748425
24	1	0	30	0.797763185234534	0.7980001937080469
30	2	0	39	0.80821542421178	0.8085891076794015
39	3	0	51	0.8201537968565602	0.8204624859448078
51	2	0	60	0.8315562502414497	0.8318692310780863
60	1	0	66	0.8431172309169853	0.8437694673474994
66	3	0	78	0.8582218133556829	0.8589428470084488
78	2	0	87	0.5942450820608808	0.6126513174605434
87	0	0	90	0.7861691273308148	0.795915808914597
90	3	0	102	0.8925615587561992	0.8934514678234741
102	1	0	108	0.9105663125544924	0.9117434587910437
108	3	0	120	0.9316543181010155	0.9333986359452756
120	2	0	1	0.958684339943047	0.9610058180936282
1	1	0	7	0.7218460239266047	0.7444206885311386
7	2	0	16	0.9571643131029741	0.9663751525561262
16	3	0	28	1.0598714218530247	1.0631695930643943
28	3	0	40	1.1038920545118382	1.1077700744724959
40	3	0	52	1.154214398099409	1.1586476373244927
52	2	0	61	1.2106533235861066	1.2149463411071975
61	2	0	70	1.266245958380823	1.2687053085507451
70	1	0	76	1.3038782425050968	1.3075350874694702
76	3	0	88	1.3539865577260914	1.3583823778312525
88	2	0	97	1.4120654129067702	1.415398778023545
97	3	0	109	1.4599990546207253	1.4633678166150672
109	1	0	115	1.5087744187516616	1.5120577612032418
115	2	0	124	0.8810781992090199	0.9150505330492249
124	3	0	8	0.020614921055249792	0.05957933876466402
8	0	0	11	0.007526110150491744	0.06804472285772056
11	2	0	20	0.6189012497199797	0.6206573321214764
20	2	0	29	0.6428909835706538	0.6449790473310532
29	3	0	41	0.6704763850248966	0.6718678241411787
41	0	0	44	0.16845457398438857	0.19538293722814942
44	0	0	47	0.06518619031611932	0.1284838134256365
47	2	0	56	0.7052145670821122	0.7056969857168345
56	3	0	68	0.7172108620498342	0.7174955426257018
68	3	0	80	0.7273309775843539	0.7274851948364144
80	2	0	89	0.4636262871483929	0.48347694534723795
89	2	0	98	0.6688210799362057	0.6765936617103009
98	3	0	110	0.7540877754314731	0.7541805967509017
110	3	0	122	0.762642412753291	0.7627146036968242
122	2	0	3	0.7710750729178012	0.7711480470285103
3	3	0	15	0.7796008222473653	0.7796968839122381
15	2	0	24	0.7884458978748425	0.7886033272644549
24	1	0	30	0.7980001937080469	0.798250495997503
30	2	0	39	0.8085891076794015	0.8089559830199973
39	3	0	51	0.8204624859448078	0.8207712912270575
51	2	0	60	0.8318692310780863	0.8322154852376801
60	1	0	66	0.8437694673474994	0.8444278624665859
66	3	0	78	0.8589428470084488	0.859591777295938
78	3	0	90	0.874173888771052	0.8752081952084707
90	3	0	102	0.8934514678234741	0.89436892346144
102	1	0	108	0.9117434587910437	0.9129755778705216
108	3	0	120	0.9333986359452756	0.9351983483420172
120	2	0	1	0.9610058180936282	0.9630951484291512
1	3	0	13	0.9918172943927863	0.9938165801505771
13	0	0	16	1.0220304565360543	1.0250812005958239
16	1	0	22	0.8496419024336148	0.8634924722789548
22	1	0	28	0.9981288897848628	1.0079852381791536
28	1	0	34	0.7621186998951706	0.7783272497792584
34	3	0	46	0.933539594682878	0.9457464627395069
46	1	0	52	1.0662709851001693	1.0799235743597648
52	2	0	61	1.2149463411071975	1.2190535325430014
61	2	0	70	1.2687053085507451	1.2712807513551483
70	0	0	73	0.8312407735375186	0.8551427588253857
73	3	0	85	1.0810713398143332	1.0992022743451602
85	3	0	97	1.275132005174345	1.2924922185018022
97	3	0	109	1.4633678166150672	1.4667247533126815
109	1	0	115	1.5120577612032418	1.515012769409664
115	3	1	127	1.5571796396641047	1.5599920008274184
127	3	0	11	0.5912154053507498	0.593538940695701
11	2	0	20	0.6206573321214764	0.622444524595103
20	2	0	29	0.6449790473310532	0.6469960571879245
29	3	0	41	0.6718678241411787	0.6731201193458327
41	1	0	47	0.6913038143310287	0.6920374344838924
47	2	0	56	0.7056969857168345	0.7061593458650955
56	3	0	68	0.7174955426257018	0.7177670226519366
68	3	0	80	0.7274851948364144	0.7276239903632689
80	3	0	92	0.7362355051565238	0.7363895784850318
92	2	0	101	0.39775080141047087	0.4237897306565951
101	2	0	110	0.664787973607791	0.6738179220129975
110	3	0	122	0.7627146036968242	0.7627867999829643
122	2	0	3	0.7711480470285103	0.7712232338329708
3	1	0	9	0.5052867321766097	0.5244224138068133
9	1	0	15	0.7036803519986327	0.7113840461979504
15	2	0	24	0.7886033272644549	0.7887697936417623
24	1	0	30	0.798250495997503	0.7985120887167324
30	2	0	39	0.8089559830199973	0.8093167425494763
39	3	0	51	0.8207712912270575	0.821083495142882
51	2	0	60	0.8322154852376801	0.8325922950981041
60	1	0	66	0.8444278624665859	0.8450846621722251
66	3	0	78	0.859591777295938	0.8602782108919829
78	3	0	90	0.8752081952084707	0.8762298991103062
90	3	0	102	0.89436892346144	0.8953166133244777
102	1	0	108	0.9129755778705216	0.9142626565693291
108	3	0	120	0.9351983483420172	0.9370249332023015
120	2	0	1	0.9630951484291512	0.9651734750211433
1	3	0	13	0.9938165801505771	0.9959179609945059
13	0	0	16	1.0250812005958239	1.0278268702496165
16	1	0	22	0.8634924722789548	0.8769337636307954
22	1	0	28	1.0079852381791536	1.0168559517340154
28	3	0	40	1.1077700744724959	1.111699183120371
40	3	0	52	1.1586476373244927	1.1634691733138005
52	2	0	61	1.2190535325430014	1.223004973672861
61	0	0	64	0.8563239738231299	0.8789480657492685
64	0	0	67	0.2932487958757195	0.36612717098967296
67	3	0	79	0.1253456469383966	0.23849122924670238
79	2	0	88	1.2694964343651056	1.282671269952926
88	2	0	97	1.415398778023545	1.419064650799146
97	3	0	109	1.4667247533126815	1.47003854215297
109	1	0	115	1.515012769409664	1.517950700550612
115	3	1	127	1.5599920008274184	1.562753155873551
127	2	0	8	0.22096310233223485	0.23989270191395057
8	3	0	20	0.4144031294438304	0.4370154261610519
20	2	0	29	0.6469960571879245	0.6489353432843695
29	2	0	38	0.3818844437832791	0.4064188028029277
38	2	0	47	0.6335636706866312	0.6401170788586126
47	2	0	56	0.7061593458650955	0.7066023465211277
56	2	0	65	0.08906569484392754	0.10975008366342258
65	2	0	74	0.2988985687261393	0.33163007585366255
74	1	0	80	0.632539030304416	0.6421876955439926
80	3	0	92	0.7363895784850318	0.7365282444806891
92	1	0	98	0.7452285236783879	0.7453695503888884
98	3	0	110	0.7541805967509017	0.754278430274125
110	3	0	122	0.7627867999829643	0.762859220134132
122	3	0	6	0.5506324867848165	0.5714527984268069
6	2	0	15	0.7665006092976975	0.7679387579384622
15	2	0	24	0.7887697936417623	0.7889455110605426
24	1	0	30	0.7985120887167324	0.7987832373574573
30	2	0	39	0.8093167425494763	0.809672334313674
39	0	0	42	0.60497244644506	0.6222525661120603
42	0	0	45	0.06624454604915088	0.1282565398444837
45	3	0	57	1.1760700855808823e-05	0.07813283900288678
57	1	0	63	0.14960363242378832	0.2153253535417263
63	0	0	66	0.814970549094109	0.8186410370630044
66	3	0	78	0.8602782108919829	0.8609971498147049
78	3	0	90	0.8762298991103062	0.8772432539183989
90	0	0	93	0.6786543030722999	0.692734496068082
93	2	0	102	0.8277335687172939	0.835472214845928
102	1	0	108	0.9142626565693291	0.9156018592994241
108	1	0	114	0.7713599226164995	0.7821895525479093
114	1	0	120	0.8885416383137351	0.8952396485094548
120	2	0	1	0.9651734750211433	0.967252005657485
1	1	0	7	0.7444206885311386	0.7656497597810813
7	2	0	16	0.9663751525561262	0.9749914270138885
16	0	0	19	0.807526025117346	0.8230176161042947
19	2	0	28	0.9721635706937714	0.985005432753311
28	3	0	40	1.111699183120371	1.1157127129664002
40	3	0	52	1.1634691733138005	1.1681997483760336
52	0	0	55	0.9165240997426418	0.9323049639022019
55	2	0	64	0.13552284626219446	0.23022705094442664
64	1	0	70	1.0934998920045618	1.1135958764635832
70	1	0	76	1.3075350874694702	1.3112614341278173
76	3	0	88	1.3583823778312525	1.3630315404772426
88	2	0	97	1.419064650799146	1.4226920013923754
97	3	0	109	1.47003854215297	1.4733118072921836
109	1	0	115	1.517950700550612	1.5208681929270325
115	3	1	127	1.562753155873551	1.5652381954150703
127	3	0	11	0.593538940695701	0.5958070545610461
11	2	0	20	0.622444524595103	0.6244446711207453
20	3	0	32	0.17038661379578646	0.20154847745402646
32	2	0	41	0.4868739902809963	0.506698297266802
41	1	0	47	0.6920374344838924	0.6927873233410948
47	2	0	56	0.7066023465211277	0.7070010471115566
56	3	0	68	0.7177670226519366	0.7180250954327065
68	0	0	71	0.2363250720854494	0.26161565931809433
71	3	0	83	0.004135222763016841	0.057523828783125903
83	2	0	92	0.5434558413778863	0.5629018427285976
92	1	0	98	0.7453695503888884	0.745506159947138
98	3	0	110	0.754278430274125	0.7543736500399916
110	2	0	119	0.46681462525974526	0.4851925132204561
119	3	0	3	0.6571651564311649	0.66863863229536
3	3	0	15	0.7796968839122381	0.7798328011160081
15	2	0	24	0.7889455110605426	0.7891305004528766
24	1	0	30	0.7987832373574573	0.7990624747187652
30	2	0	39	0.809672334313674	0.8099923669014519
39	3	0	51	0.821083495142882	0.8214017828433061
51	1	0	57	0.6728122345514383	0.6836532654684111
57	0	0	60	0.15648543348554736	0.2245002716920429
60	1	0	66	0.8450846621722251	0.8458149137866584
66	3	0	78	0.8609971498147049	0.8617445169711558
78	3	0	90	0.8772432539183989	0.8781552732456822
90	3	0	102	0.8953166133244777	0.8964295360626728
102	1	0	108	0.9156018592994241	0.9168071417565095
108	3	0	120	0.9370249332023015	0.9390803884421624
120	2	0	1	0.967252005657485	0.9691226832301926
1	3	0	13	0.9959179609945059	0.9980810250497674
13	0	0	16	1.0278268702496165	1.03029797293803
16	3	0	28	1.0631695930643943	1.0673081923416285
28	3	0	40	1.1157127129664002	1.1197932167589875
40	3	0	52	1.1681997483760336	1.1724572659320434
52	3	0	64	0.863186243098036	0.8871136105581272
64	1	0	70	1.1135958764635832	1.1320511707958787
70	1	0	76	1.3112614341278173	1.3150754132222826
76	3	0	88	1.3630315404772426	1.3675748945673636
88	2	0	97	1.4226920013923754	1.426280670175064
97	1	0	103	0.9684823494959496	0.9951819582431298
103	0	0	106	0.0	0.11983690371191269
106	3	0	118	1.210473774867805	1.2368320783574682
118	2	1	127	1.4889462724893303	1.4990365436419408
127	3	0	11	0.5958070545610461	0.5980463715458952
11	3	0	23	0.1614157240978563	0.19330305586552135
23	0	0	26	0.038688482565590626	0.07682243718801368
26	3	0	38	0.42427073615133454	0.4452152533432037
38	3	0	50	0.03539198609804102	0.07020095387888928
50	3	0	62	0.38735521606719564	0.4147550781539199
62	1	0	68	0.6680341787216543	0.6732655358954525
68	3	0	80	0.7276239903632689	0.7277778875305302
80	3	0	92	0.7365282444806891	0.7366805298673869
92	1	0	98	0.745506159947138	0.7456385353063834
98	3	0	110	0.7543736500399916	0.7544593478292715
110	3	0	122	0.762859220134132	0.7629243982701829
122	2	0	3	0.7712232338329708	0.7713043577601585
3	3	0	15	0.7798328011160081	0.779973440549242
15	0	0	18	0.5569442251203929	0.5744948413506828
18	3	0	30	0.7398488761851439	0.7460532328898732
30	2	0	39	0.8099923669014519	0.8103119067127941
39	3	0	51	0.8214017828433061	0.8216882417736878
51	1	0	57	0.6836532654684111	0.6934101932936866
57	2	0	66	0.7891136805264299	0.7955150196539313
66	3	0	78	0.8617445169711558	0.8625074373253628
78	3	0	90	0.8781552732456822	0.8790862699913186
90	3	0	102	0.8964295360626728	0.8975504894903
102	1	0	108	0.9168071417565095	0.9180953860366325
108	3	0	120	0.9390803884421624	0.9411154952377352
120	2	0	1	0.9691226832301926	0.9710204363871002
1	3	0	13	0.9980810250497674	1.0002724218656556
13	0	0	16	1.03029797293803	1.032931686686048
16	3	0	28	1.0673081923416285	1.0714369015666054
28	3	0	40	1.1197932167589875	1.123887164410361
40	3	0	52	1.1724572659320434	1.1762890317324524
52	2	0	61	1.223004973672861	1.2265612706897346
61	2	0	70	1.2712807513551483	1.2743451421286394
70	1	0	76	1.3150754132222826	1.3189577864622233
76	0	0	79	0.882039615155258	0.9208201093650719
79	2	0	88	1.282671269952926	1.2956059293049647
88	2	0	97	1.426280670175064	1.4295104720794838
97	3	0	109	1.4733118072921836	1.4765465776627416
109	1	0	115	1.5208681929270325	1.5237399549804211
115	3	1	127	1.5652381954150703	1.567920966656607
127	3	0	11	0.5980463715458952	0.6000617568322595
11	2	0	20	0.6244446711207453	0.6262448029938233
20	2	0	29	0.6489353432843695	0.65068070077117
29	3	0	41	0.6731201193458327	0.6743940524220178
41	0	0	44	0.19538293722814942	0.2196184641475342
44	3	0	56	0.4421598044666638	0.4690283084678354
56	3	0	68	0.7180250954327065	0.7182725967549584
68	3	0	80	0.7277778875305302	0.7279314712343484
80	3	0	92	0.7366805298673869	0.7368306918759802
92	2	0	101	0.4237897306565951	0.44811873187022233
101	2	0	110	0.6738179220129975	0.6819656452404459
110	3	0	122	0.7629243982701829	0.7629910898614203
122	2	0	3	0.7713043577601585	0.7713912925985176
3	3	0	15	0.779973440549242	0.7801000160391526
15	2	0	24	0.7891305004528766	0.7893246354047467
24	1	0	30	0.7990624747187652	0.7993771060114553
30	0	0	33	0.6180119072242671	0.6350225741065803
33	2	0	42	0.14456342196867356	0.20788444408331247
42	2	0	51	0.7856299425404674	0.7894935855011329
51	2	0	60	0.8325922950981041	0.8330687420531728
60	0	0	63	0.5691583505075123	0.5932879781259985
63	0	0	66	0.8186410370630044	0.8221651696519149
66	3	0	78	0.8625074373253628	0.863286234321967
78	3	0	90	0.8790862699913186	0.8800351414517265
90	3	0	102	0.8975504894903	0.8986868837588966
102	1	0	108	0.9180953860366325	0.919456281461505
108	3	0	120	0.9411154952377352	0.9431349689162846
120	0	0	123	0.5557761754417129	0.5816367771322264
123	1	0	1	0.8226082750978264	0.8393744173527437
1	2	0	10	0.6536044786899524	0.6734532354079655
10	0	0	13	0.8606990362324078	0.8768893695910858
13	0	0	16	1.032931686686048	1.0357107712725373
16	3	0	28	1.0714369015666054	1.0755580406865706
28	3	0	40	1.123887164410361	1.1279510621108377
40	3	0	52	1.1762890317324524	1.1800896943574908
52	3	0	64	0.8871136105581272	0.9104753154111065
64	1	0	70	1.1320511707958787	1.1494228745760509
70	1	0	76	1.3189577864622233	1.3224519223781699
76	2	0	85	1.0002043615638772	1.0281406550391679
85	3	0	97	1.2924922185018022	1.3094211078402334
97	1	0	103	0.9951819582431298	1.019211606115592
103	3	0	115	1.247958017139144	1.2783863911242337
115	3	1	127	1.567920966656607	1.57053498391734
127	3	0	11	0.6000617568322595	0.602053816645422
11	2	0	20	0.6262448029938233	0.6280377120707868
20	3	0	32	0.20154847745402646	0.23155676113803722
32	2	0	41	0.506698297266802	0.5246144125508903
41	3	0	53	0.2513212986183909	0.27912657166211846
53	2	0	62	0.53472124147037	0.5479024053769829
62	3	0	74	0.22287077026028396	0.2641602750931108
74	1	0	80	0.6421876955439926	0.6509151644853154
80	3	0	92	0.7368306918759802	0.736965837683714
92	1	0	98	0.7456385353063834	0.7457661572108429
98	3	0	110	0.7544593478292715	0.7545495309426249
110	3	0	122	0.7629910898614203	0.7630597188425314
122	2	0	3	0.7713912925985176	0.7714820649265419
3	3	0	15	0.7801000160391526	0.7802331533403073
15	0	0	18	0.5744948413506828	0.590904627271712
18	3	0	30	0.7460532328898732	0.7516687883654525
30	2	0	39	0.8103119067127941	0.8106278519771097
39	3	0	51	0.8216882417736878	0.8219932230595831
51	2	0	60	0.8330687420531728	0.8334975443127347
60	1	0	66	0.8458149137866584	0.8466987596058673
66	3	0	78	0.863286234321967	0.8640810898934913
